Course code	Course title	Unit	Level	Lesson	Challenge type	Prompt	Correct answer
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Vocabulary Sprint	SELECT	Which Malay word or phrase means “receipt”? Listen, choose, and say it aloud.	resit
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Vocabulary Sprint	SELECT	Which Malay word or phrase means “shop”? Listen, choose, and say it aloud.	kedai
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Vocabulary Sprint	ASSIST	Which Malay word or phrase means “left”? Listen, choose, and say it aloud.	kiri
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Vocabulary Sprint	SELECT	Which Malay word or phrase means “right”? Listen, choose, and say it aloud.	kanan
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Vocabulary Sprint	SELECT	Which Malay word or phrase means “straight ahead”? Listen, choose, and say it aloud.	terus
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Daily Speaking Sentences	SELECT	SPEAKING SCENARIO / Ask the price of an item. / Choose the best Malay response, then say it aloud.	Berapa harganya?
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Daily Speaking Sentences	SELECT	SPEAKING SCENARIO / Politely ask whether the price can be reduced. / Choose the best Malay response, then say it aloud.	Boleh kurang sedikit?
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Daily Speaking Sentences	ASSIST	SPEAKING SCENARIO / Say that you are only looking. / Choose the best Malay response, then say it aloud.	Saya tengok-tengok sahaja.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Daily Speaking Sentences	SELECT	SPEAKING SCENARIO / Ask for a larger size. / Choose the best Malay response, then say it aloud.	Ada saiz yang lebih besar?
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Daily Speaking Sentences	SELECT	SPEAKING SCENARIO / Say that you will pay by card. / Choose the best Malay response, then say it aloud.	Saya mahu bayar dengan kad.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Daily Speaking Sentences	ASSIST	SPEAKING SCENARIO / Ask where the train station is. / Choose the best Malay response, then say it aloud.	Di mana stesen kereta api?
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Daily Speaking Sentences	SELECT	SPEAKING SCENARIO / Tell someone to turn left at the traffic light. / Choose the best Malay response, then say it aloud.	Belok kiri di lampu isyarat.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Daily Speaking Sentences	SELECT	SPEAKING SCENARIO / Tell someone to go straight and then turn right. / Choose the best Malay response, then say it aloud.	Jalan terus, kemudian belok kanan.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Scenario Dialogue	SELECT	COMPLETE THE DIALOGUE / Pelanggan: Berapa harga baju ini? / Penjual: ... / Choose the best Malay response, then say it aloud.	Harganya empat puluh ringgit.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Scenario Dialogue	SELECT	COMPLETE THE DIALOGUE / Pelanggan: Ada saiz yang lebih kecil? / Penjual: ... / Choose the best Malay response, then say it aloud.	Ya, saya akan carikan.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Scenario Dialogue	ASSIST	COMPLETE THE DIALOGUE / Penjual: Bayar tunai atau kad? / Pelanggan: ... / Choose the best Malay response, then say it aloud.	Saya bayar dengan kad.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Scenario Dialogue	SELECT	COMPLETE THE DIALOGUE / Pelanggan: Boleh saya dapatkan resit? / Penjual: ... / Choose the best Malay response, then say it aloud.	Boleh, ini resit anda.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Scenario Dialogue	SELECT	COMPLETE THE DIALOGUE / A: Tumpang tanya, di mana bank? / B: ... / Choose the best Malay response, then say it aloud.	Jalan terus dan belok kiri di simpang.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Scenario Dialogue	ASSIST	COMPLETE THE DIALOGUE / A: Jauh dari sini? / B: ... / Choose the best Malay response, then say it aloud.	Tidak jauh, kira-kira lima minit berjalan kaki.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Sentence Workshop	SELECT	SENTENCE PRACTICE / Choose the Malay phrase for “this shirt.” / Choose the best Malay response, then say it aloud.	baju ini
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Sentence Workshop	SELECT	SENTENCE PRACTICE / Choose the Malay phrase for “that shop.” / Choose the best Malay response, then say it aloud.	kedai itu
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Sentence Workshop	ASSIST	SENTENCE PRACTICE / Choose the best Malay sentence for “This one is cheaper.” / Choose the best Malay response, then say it aloud.	Yang ini lebih murah.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Sentence Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “I need a smaller size.” / Choose the best Malay response, then say it aloud.	Saya perlukan saiz yang lebih kecil.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Sentence Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “The pharmacy is next to the bank.” / Choose the best Malay response, then say it aloud.	Farmasi di sebelah bank.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Sentence Workshop	ASSIST	SENTENCE PRACTICE / Choose the best Malay sentence for “Cross the road carefully.” / Choose the best Malay response, then say it aloud.	Lintas jalan dengan berhati-hati.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Sentence Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “The market is opposite the school.” / Choose the best Malay response, then say it aloud.	Pasar terletak bertentangan dengan sekolah.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	A2 · Unit 4: Shopping, Money and Directions	A2	Sentence Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “Can I exchange this item?” / Choose the best Malay response, then say it aloud.	Boleh saya tukar barang ini?
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Vocabulary Sprint	SELECT	Which Malay word or phrase means “bus”? Listen, choose, and say it aloud.	bas
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Vocabulary Sprint	SELECT	Which Malay word or phrase means “train”? Listen, choose, and say it aloud.	kereta api
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Vocabulary Sprint	SELECT	Which Malay word or phrase means “taxi”? Listen, choose, and say it aloud.	teksi
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Vocabulary Sprint	ASSIST	Which Malay word or phrase means “ticket”? Listen, choose, and say it aloud.	tiket
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Vocabulary Sprint	SELECT	Which Malay word or phrase means “station”? Listen, choose, and say it aloud.	stesen
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Vocabulary Sprint	SELECT	Which Malay word or phrase means “airport”? Listen, choose, and say it aloud.	lapangan terbang
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Vocabulary Sprint	SELECT	Which Malay word or phrase means “hotel”? Listen, choose, and say it aloud.	hotel
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Vocabulary Sprint	ASSIST	Which Malay word or phrase means “room”? Listen, choose, and say it aloud.	bilik
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Vocabulary Sprint	SELECT	Which Malay word or phrase means “reservation”? Listen, choose, and say it aloud.	tempahan
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Vocabulary Sprint	SELECT	Which Malay word or phrase means “late”? Listen, choose, and say it aloud.	lewat
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Daily Speaking Sentences	SELECT	SPEAKING SCENARIO / Buy one ticket to Kuala Lumpur. / Choose the best Malay response, then say it aloud.	Saya mahu satu tiket ke Kuala Lumpur.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Daily Speaking Sentences	SELECT	SPEAKING SCENARIO / Ask what time the train departs. / Choose the best Malay response, then say it aloud.	Kereta api bertolak pukul berapa?
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Daily Speaking Sentences	ASSIST	SPEAKING SCENARIO / Ask which platform to use. / Choose the best Malay response, then say it aloud.	Di platform mana?
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Daily Speaking Sentences	SELECT	SPEAKING SCENARIO / Ask a taxi driver to take you to the hotel. / Choose the best Malay response, then say it aloud.	Tolong hantar saya ke hotel ini.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Daily Speaking Sentences	SELECT	SPEAKING SCENARIO / Say that you have a reservation under your name. / Choose the best Malay response, then say it aloud.	Saya ada tempahan atas nama saya.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Daily Speaking Sentences	ASSIST	SPEAKING SCENARIO / Ask whether you can check in now. / Choose the best Malay response, then say it aloud.	Boleh saya daftar masuk sekarang?
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Daily Speaking Sentences	SELECT	SPEAKING SCENARIO / Report that the air conditioner is not working. / Choose the best Malay response, then say it aloud.	Penghawa dingin di bilik saya tidak berfungsi.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Daily Speaking Sentences	SELECT	SPEAKING SCENARIO / Say that the bus is thirty minutes late. / Choose the best Malay response, then say it aloud.	Bas lewat tiga puluh minit.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Scenario Dialogue	SELECT	COMPLETE THE DIALOGUE / Penumpang: Kereta api ke Ipoh bertolak pukul berapa? / Petugas: ... / Choose the best Malay response, then say it aloud.	Kereta api bertolak pada pukul sembilan pagi.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Scenario Dialogue	SELECT	COMPLETE THE DIALOGUE / Penumpang: Di platform mana? / Petugas: ... / Choose the best Malay response, then say it aloud.	Di platform tiga.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Scenario Dialogue	ASSIST	COMPLETE THE DIALOGUE / Pemandu: Mahu pergi ke mana? / Penumpang: ... / Choose the best Malay response, then say it aloud.	Tolong hantar saya ke Hotel Sentral.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Scenario Dialogue	SELECT	COMPLETE THE DIALOGUE / Penyambut tetamu: Ada tempahan? / Tetamu: ... / Choose the best Malay response, then say it aloud.	Ya, atas nama Nur Aisyah.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Scenario Dialogue	SELECT	COMPLETE THE DIALOGUE / Tetamu: Bilik saya belum dibersihkan. / Penyambut tetamu: ... / Choose the best Malay response, then say it aloud.	Maaf, kami akan uruskan dengan segera.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Scenario Dialogue	ASSIST	COMPLETE THE DIALOGUE / Penyambut tetamu: Pukul berapa anda mahu daftar keluar? / Tetamu: ... / Choose the best Malay response, then say it aloud.	Saya akan daftar keluar sebelum tengah hari.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Sentence Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “I have already bought the ticket.” / Choose the best Malay response, then say it aloud.	Saya sudah membeli tiket.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Sentence Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “The train has not arrived yet.” / Choose the best Malay response, then say it aloud.	Kereta api belum tiba.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Sentence Workshop	ASSIST	SENTENCE PRACTICE / Choose the best Malay sentence for “We will leave tomorrow morning.” / Choose the best Malay response, then say it aloud.	Kami akan bertolak esok pagi.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Sentence Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “How long is the journey?” / Choose the best Malay response, then say it aloud.	Berapa lama perjalanan ini?
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Sentence Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “Is breakfast included?” / Choose the best Malay response, then say it aloud.	Adakah sarapan termasuk?
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Sentence Workshop	ASSIST	SENTENCE PRACTICE / Choose the best Malay sentence for “I need an extra towel.” / Choose the best Malay response, then say it aloud.	Saya perlukan tuala tambahan.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Sentence Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “Could you call a taxi for me?” / Choose the best Malay response, then say it aloud.	Boleh tolong panggilkan teksi untuk saya?
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 5: Transport, Travel and Accommodation	B1	Sentence Workshop	SELECT	SENTENCE PRACTICE / Choose the best Malay sentence for “My flight was cancelled.” / Choose the best Malay response, then say it aloud.	Penerbangan saya dibatalkan.
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 6: Health, Pharmacy and Emergencies	B1	Vocabulary Sprint	SELECT	Which Malay word or phrase means “sick / painful”? Listen, choose, and say it aloud.	sakit
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 6: Health, Pharmacy and Emergencies	B1	Vocabulary Sprint	SELECT	Which Malay word or phrase means “fever”? Listen, choose, and say it aloud.	demam
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 6: Health, Pharmacy and Emergencies	B1	Vocabulary Sprint	SELECT	Which Malay word or phrase means “cough”? Listen, choose, and say it aloud.	batuk
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 6: Health, Pharmacy and Emergencies	B1	Vocabulary Sprint	ASSIST	Which Malay word or phrase means “dizzy”? Listen, choose, and say it aloud.	pening
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 6: Health, Pharmacy and Emergencies	B1	Vocabulary Sprint	SELECT	Which Malay word or phrase means “medicine”? Listen, choose, and say it aloud.	ubat
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 6: Health, Pharmacy and Emergencies	B1	Vocabulary Sprint	SELECT	Which Malay word or phrase means “doctor”? Listen, choose, and say it aloud.	doktor
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 6: Health, Pharmacy and Emergencies	B1	Vocabulary Sprint	SELECT	Which Malay word or phrase means “clinic”? Listen, choose, and say it aloud.	klinik
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 6: Health, Pharmacy and Emergencies	B1	Vocabulary Sprint	ASSIST	Which Malay word or phrase means “emergency”? Listen, choose, and say it aloud.	kecemasan
MRLC-MALAY-SPEAKING-A1-C1-V1	Malay Speaking: Beginner to Advanced	B1 · Unit 6: Health, Pharmacy and Emergencies	B1	Vocabulary Sprint	SELECT	Which Malay word or phrase means “allergy”? Listen, choose, and say it aloud.	alahan
